Latitude,Longitude,Sample Date,pet,ppt,q,soil,tmax,tmin,aet
-25.127778,27.628889,18-01-2011,169.3,112.2,5.6000000000000005,6.1,31.17,17.97,107.1
-25.20639,27.558,18-01-2011,170.0,112.9,5.6000000000000005,6.5,31.109999,17.91,108.0
-24.69514,27.40906,18-01-2011,172.90001,121.0,6.0,7.0,31.609999,18.789999,115.6
-25.681111,31.783333,18-01-2011,149.2,65.4,3.3000000000000003,10.7,29.599998,18.289999,63.100002
-27.802778,28.768333,18-01-2011,159.1,107.80000000000001,5.4,3.3,26.91,13.11,102.8
-27.398611,26.614722,18-01-2011,191.90001,84.9,4.2,2.5,29.939999,15.61,80.9
-31.104278,29.399722,18-01-2011,134.1,101.80000000000001,5.1000000000000005,21.6,25.75,16.289999,115.700005
-31.396,29.2651,18-01-2011,134.5,98.7,4.9,23.9,25.96,17.63,119.5
-33.38056,19.30167,18-01-2011,194.3,13.4,0.7000000000000001,8.2,26.59,11.87,14.400001
-33.31388889,19.07472222,18-01-2011,205.90001,13.8,0.7000000000000001,10.2,29.13,14.309999,15.1
-27.495556,26.074722,18-01-2011,194.2,79.9,4.0,2.8,29.939999,14.9,76.3
-24.39619444,27.08983333,19-01-2011,169.2,96.5,4.800000000000001,8.400001,31.679998,18.75,92.6
-26.970278,27.211111,19-01-2011,173.90001,96.2,4.800000000000001,3.5,28.859999,15.42,91.8
-26.880278,26.965,19-01-2011,175.5,93.9,4.7,3.3,29.15,15.61,89.6
-27.273889,28.49,19-01-2011,164.3,104.7,5.2,4.4,27.599998,14.009999,100.1
-27.3,28.586944,19-01-2011,163.40001,103.80000000000001,5.2,4.2000003,27.63,13.929999,99.1
-27.044444,27.005,19-01-2011,178.7,93.5,4.7,3.3,29.25,15.57,89.200005
-30.568333,29.422778,19-01-2011,137.7,105.30000000000001,5.300000000000001,8.5,24.699999,12.12,101.5
-30.570833,29.150556,19-01-2011,138.90001,108.5,5.4,6.5,24.51,11.94,104.1
-34.031944,22.053333,19-01-2011,157.5,20.200000000000003,1.0,7.0,25.33,14.79,20.6
-33.13083,18.86278,19-01-2011,207.1,12.200000000000001,0.6000000000000001,7.5,29.59,14.95,12.7
-33.7075,18.97444444,19-01-2011,200.3,19.6,1.0,11.8,28.39,14.78,21.2
-25.57877778,29.12747222,19-01-2011,161.6,102.30000000000001,5.1000000000000005,4.8,29.429998,15.799999,97.8
-26.006389,29.253889,20-01-2011,152.0,96.5,4.800000000000001,5.5,27.09,14.0199995,92.3
-27.02314,28.59389,20-01-2011,163.1,97.60000000000001,4.9,4.8,27.8,14.2,93.3
-30.679722,26.7125,20-01-2011,180.90001,68.10000000000001,3.4000000000000004,2.1000001,28.599998,12.28,64.9
-28.460833,21.248889,20-01-2011,244.7,52.300000000000004,2.6,0.0,33.62,16.89,49.600002
-30.77586667,29.03221667,20-01-2011,141.5,104.30000000000001,5.2,6.6,26.0,14.53,100.200005
-24.925278,29.324444,21-01-2011,162.40001,109.5,5.5,4.0,30.97,17.51,104.5
-28.460833,21.248889,21-01-2011,244.7,52.300000000000004,2.6,0.0,33.62,16.89,49.600002
-24.679167,30.8025,24-01-2011,143.3,149.0,7.4,16.7,25.99,15.07,141.7
-25.99136,27.84208,24-01-2011,161.1,98.5,4.9,4.9,28.039999,15.62,94.200005
-25.49037,30.6986,24-01-2011,144.7,122.5,6.1000000000000005,17.2,26.84,15.66,118.4
-26.970278,27.211111,24-01-2011,173.90001,96.2,4.800000000000001,3.5,28.859999,15.42,91.8
-27.671111,27.236944,24-01-2011,182.90001,94.2,4.7,2.7,29.48,15.049999,89.8
-27.356667,27.286389,24-01-2011,182.40001,94.80000000000001,4.7,3.0,29.23,15.32,90.4
-27.01011111,26.69808333,25-01-2011,183.5,90.9,4.5,2.2,29.289999,15.61,86.6
-26.98472222,26.63227778,25-01-2011,181.40001,91.80000000000001,4.6000000000000005,2.5,29.349998,15.679999,87.4
-27.398611,26.614722,25-01-2011,191.90001,84.9,4.2,2.5,29.939999,15.61,80.9
-33.818056,19.694722,25-01-2011,201.8,12.3,0.6000000000000001,6.2000003,28.73,14.099999,12.900001
-25.45963889,28.26430556,25-01-2011,164.5,104.7,5.2,5.1,29.849998,16.63,100.0
-33.897778,20.012778,25-01-2011,196.1,11.0,0.5,4.9,29.26,14.559999,11.3
-25.81048333,27.90955222,26-01-2011,164.1,100.5,5.0,5.1,28.97,16.56,96.1
-34.065833,20.404167,26-01-2011,179.3,12.700000000000001,0.6000000000000001,6.2000003,29.189999,15.91,13.2
-24.058889,31.237222,26-01-2011,154.6,63.300000000000004,3.2,1.4,31.59,19.869999,60.100002
-26.648056,27.089444,26-01-2011,170.90001,93.9,4.7,3.4,28.599998,15.219999,89.6
-26.880278,26.965,26-01-2011,175.5,93.9,4.7,3.3,29.15,15.61,89.6
-27.273889,28.49,26-01-2011,164.3,104.7,5.2,4.4,27.599998,14.009999,100.1
-27.044444,27.005,26-01-2011,178.7,93.5,4.7,3.3,29.25,15.57,89.200005
-34.092222,21.295278,26-01-2011,173.1,16.6,0.8,5.4,27.42,14.95,16.9
-27.02314,28.59389,27-01-2011,163.1,97.60000000000001,4.9,4.8,27.8,14.2,93.3
-26.73806,27.59194,27-01-2011,168.1,96.30000000000001,4.800000000000001,4.1,28.13,15.17,92.0
-28.760833,17.730278,30-01-2011,257.5,1.3,0.1,0.0,34.98,19.64,1.2
-26.861111,28.884722,31-01-2011,161.0,89.0,4.5,5.2000003,27.43,14.009999,85.200005
-26.73806,27.59194,31-01-2011,168.1,96.30000000000001,4.800000000000001,4.1,28.13,15.17,92.0
-25.127778,27.628889,01-02-2011,169.3,112.2,5.6000000000000005,6.1,31.17,17.97,107.1
-24.69514,27.40906,01-02-2011,172.90001,121.0,6.0,7.0,31.609999,18.789999,115.6
-27.363611,31.783333,01-02-2011,154.40001,75.0,3.8000000000000003,10.6,30.019999,18.93,72.3
-27.802778,28.768333,01-02-2011,159.1,107.80000000000001,5.4,3.3,26.91,13.11,102.8
-29.160278,26.573333,01-02-2011,190.1,84.30000000000001,4.2,2.4,28.949999,13.07,80.4
-34.329722,18.990278,01-02-2011,158.2,23.5,1.2000000000000002,17.9,23.05,13.58,27.2
-25.20639,27.558,02-02-2011,170.0,112.9,5.6000000000000005,6.5,31.109999,17.91,108.0
-23.281,30.54305556,03-02-2011,154.40001,99.5,5.0,6.2000003,30.859999,19.76,95.0
-28.801278,31.955389,03-02-2011,150.2,89.60000000000001,4.5,11.0,28.939999,19.64,87.6
-27.00222,28.76528,03-02-2011,161.6,95.4,4.800000000000001,5.0,27.63,14.11,91.200005
-27.02314,28.59389,03-02-2011,163.1,97.60000000000001,4.9,4.8,27.8,14.2,93.3
-27.3,28.586944,03-02-2011,163.40001,103.80000000000001,5.2,4.2000003,27.63,13.929999,99.1
-30.679722,26.7125,03-02-2011,180.90001,68.10000000000001,3.4000000000000004,2.1000001,28.599998,12.28,64.9
-28.460833,21.248889,03-02-2011,244.7,52.300000000000004,2.6,0.0,33.62,16.89,49.600002
-28.460833,21.248889,04-02-2011,244.7,52.300000000000004,2.6,0.0,33.62,16.89,49.600002
-29.140556,31.391944,07-02-2011,143.5,108.7,5.4,4.8,28.07,19.279999,103.6
-25.99136,27.84208,07-02-2011,161.1,98.5,4.9,4.9,28.039999,15.62,94.200005
-24.058889,31.237222,07-02-2011,154.6,63.300000000000004,3.2,1.4,31.59,19.869999,60.100002
-26.73806,27.59194,07-02-2011,168.1,96.30000000000001,4.800000000000001,4.1,28.13,15.17,92.0
-30.86013889,29.07125,07-02-2011,140.6,101.60000000000001,5.1000000000000005,7.0,26.07,14.799999,97.700005
-27.356667,27.286389,07-02-2011,182.40001,94.80000000000001,4.7,3.0,29.23,15.32,90.4
-28.058889,30.373611,07-02-2011,158.0,99.60000000000001,5.0,4.2000003,28.029999,14.679999,95.0
-27.01011111,26.69808333,08-02-2011,183.5,90.9,4.5,2.2,29.289999,15.61,86.6
-27.169444,29.233889,08-02-2011,157.3,90.0,4.5,4.0,26.93,13.59,86.0
-26.98472222,26.63227778,08-02-2011,181.40001,91.80000000000001,4.6000000000000005,2.5,29.349998,15.679999,87.4
-27.398611,26.614722,08-02-2011,191.90001,84.9,4.2,2.5,29.939999,15.61,80.9
-27.573056,24.746389,08-02-2011,208.40001,75.2,3.8000000000000003,0.4,31.66,15.66,71.5
-33.501667,21.624167,08-02-2011,189.1,13.0,0.7000000000000001,0.1,27.64,11.98,12.400001
-32.502778,19.535833,08-02-2011,233.40001,4.800000000000001,0.2,1.3000001,30.92,13.57,4.7000003
-25.45963889,28.26430556,08-02-2011,164.5,104.7,5.2,5.1,29.849998,16.63,100.0
-26.970278,27.211111,09-02-2011,173.90001,96.2,4.800000000000001,3.5,28.859999,15.42,91.8
-27.273889,28.49,09-02-2011,164.3,104.7,5.2,4.4,27.599998,14.009999,100.1
-28.69485,28.23487,09-02-2011,160.7,103.4,5.2,3.1000001,25.769999,12.639999,98.6
-28.883333,27.89,09-02-2011,164.2,105.80000000000001,5.300000000000001,3.3,26.349998,12.929999,101.0
-27.02314,28.59389,10-02-2011,163.1,97.60000000000001,4.9,4.8,27.8,14.2,93.3
-30.679722,26.7125,10-02-2011,180.90001,68.10000000000001,3.4000000000000004,2.1000001,28.599998,12.28,64.9
-30.534167,24.961944,10-02-2011,205.0,44.900000000000006,2.2,0.0,29.9,13.13,42.600002
-34.031944,22.053333,10-02-2011,157.5,20.200000000000003,1.0,7.0,25.33,14.79,20.6
-34.039722,22.133333,10-02-2011,156.0,21.1,1.1,7.3,25.16,15.12,21.6
-32.595833,19.009444,10-02-2011,218.5,7.300000000000001,0.4,6.1,30.83,13.759999,7.6
-28.801278,31.955389,11-02-2011,150.2,89.60000000000001,4.5,11.0,28.939999,19.64,87.6
-29.658056,25.973333,11-02-2011,186.90001,71.0,3.6,2.2,28.289999,12.61,67.700005
-28.068333,31.55,11-02-2011,159.1,77.30000000000001,3.9000000000000004,2.3,30.42,19.76,73.5
-28.760833,17.730278,13-02-2011,257.5,1.3,0.1,0.0,34.98,19.64,1.2
-29.7775,29.470833,14-02-2011,138.3,148.1,7.4,8.900001,24.17,11.82,138.3
-29.987778,29.851667,14-02-2011,136.0,127.0,6.4,10.8,25.42,13.759999,122.4
-29.744167,29.905833,14-02-2011,141.6,126.30000000000001,6.300000000000001,8.7,26.31,14.46,121.1
-26.861111,28.884722,14-02-2011,161.0,89.0,4.5,5.2000003,27.43,14.009999,85.200005
-26.45,28.085833,14-02-2011,162.5,90.0,4.5,4.5,27.789999,14.849999,86.0
-31.396,29.2651,14-02-2011,134.5,98.7,4.9,23.9,25.96,17.63,119.5
-25.20639,27.558,15-02-2011,170.0,112.9,5.6000000000000005,6.5,31.109999,17.91,108.0
-24.69514,27.40906,15-02-2011,172.90001,121.0,6.0,7.0,31.609999,18.789999,115.6
-26.006389,29.253889,15-02-2011,152.0,96.5,4.800000000000001,5.5,27.09,14.0199995,92.3
-27.802778,28.768333,15-02-2011,159.1,107.80000000000001,5.4,3.3,26.91,13.11,102.8
-27.398611,26.614722,15-02-2011,191.90001,84.9,4.2,2.5,29.939999,15.61,80.9
-27.671111,27.236944,15-02-2011,182.90001,94.2,4.7,2.7,29.48,15.049999,89.8
-29.160278,26.573333,15-02-2011,190.1,84.30000000000001,4.2,2.4,28.949999,13.07,80.4
-30.568333,29.422778,15-02-2011,137.7,105.30000000000001,5.300000000000001,8.5,24.699999,12.12,101.5
-30.570833,29.150556,15-02-2011,138.90001,108.5,5.4,6.5,24.51,11.94,104.1
-33.38056,19.30167,15-02-2011,194.3,13.4,0.7000000000000001,8.2,26.59,11.87,14.400001
-33.31388889,19.07472222,15-02-2011,205.90001,13.8,0.7000000000000001,10.2,29.13,14.309999,15.1
-27.495556,26.074722,15-02-2011,194.2,79.9,4.0,2.8,29.939999,14.9,76.3
-25.436111,31.982222,16-02-2011,148.90001,61.800000000000004,3.1,12.400001,30.689999,18.58,60.0
-24.39619444,27.08983333,16-02-2011,169.2,96.5,4.800000000000001,8.400001,31.679998,18.75,92.6
-25.67386,31.57527,16-02-2011,154.8,81.0,4.1000000000000005,11.400001,30.3,19.39,78.1
-30.733889,29.828333,16-02-2011,132.40001,114.80000000000001,5.7,33.100002,25.43,15.65,120.0
-30.398056,30.601944,16-02-2011,134.7,125.4,6.300000000000001,49.0,26.41,19.43,127.0
-27.273889,28.49,16-02-2011,164.3,104.7,5.2,4.4,27.599998,14.009999,100.1
-27.3,28.586944,16-02-2011,163.40001,103.80000000000001,5.2,4.2000003,27.63,13.929999,99.1
-27.044444,27.005,16-02-2011,178.7,93.5,4.7,3.3,29.25,15.57,89.200005
-30.86013889,29.07125,16-02-2011,140.6,101.60000000000001,5.1000000000000005,7.0,26.07,14.799999,97.700005
-30.77586667,29.03221667,16-02-2011,141.5,104.30000000000001,5.2,6.6,26.0,14.53,100.200005
-33.13083,18.86278,16-02-2011,207.1,12.200000000000001,0.6000000000000001,7.5,29.59,14.95,12.7
-24.925278,29.324444,17-02-2011,162.40001,109.5,5.5,4.0,30.97,17.51,104.5
-27.00222,28.76528,17-02-2011,161.6,95.4,4.800000000000001,5.0,27.63,14.11,91.200005
-27.02314,28.59389,17-02-2011,163.1,97.60000000000001,4.9,4.8,27.8,14.2,93.3
-22.43772222,31.07805556,18-02-2011,172.0,112.30000000000001,5.6000000000000005,0.5,33.94,20.96,106.700005
-29.803611,30.516111,18-02-2011,134.2,120.7,6.0,11.3,26.14,16.369999,116.5
-25.99136,27.84208,21-02-2011,161.1,98.5,4.9,4.9,28.039999,15.62,94.200005
-26.861111,28.884722,21-02-2011,161.0,89.0,4.5,5.2000003,27.43,14.009999,85.200005
-26.73806,27.59194,21-02-2011,168.1,96.30000000000001,4.800000000000001,4.1,28.13,15.17,92.0
-26.45,28.085833,21-02-2011,162.5,90.0,4.5,4.5,27.789999,14.849999,86.0
-27.01011111,26.69808333,22-02-2011,183.5,90.9,4.5,2.2,29.289999,15.61,86.6
-27.169444,29.233889,22-02-2011,157.3,90.0,4.5,4.0,26.93,13.59,86.0
-26.98472222,26.63227778,22-02-2011,181.40001,91.80000000000001,4.6000000000000005,2.5,29.349998,15.679999,87.4
-27.398611,26.614722,22-02-2011,191.90001,84.9,4.2,2.5,29.939999,15.61,80.9
-29.160278,26.573333,22-02-2011,190.1,84.30000000000001,4.2,2.4,28.949999,13.07,80.4
-33.818056,19.694722,22-02-2011,201.8,12.3,0.6000000000000001,6.2000003,28.73,14.099999,12.900001
-25.81048333,27.90955222,23-02-2011,164.1,100.5,5.0,5.1,28.97,16.56,96.1
-29.641944,30.6875,23-02-2011,139.7,111.0,5.6000000000000005,10.400001,27.15,18.08,107.1
-34.065833,20.404167,23-02-2011,179.3,12.700000000000001,0.6000000000000001,6.2000003,29.189999,15.91,13.2
-33.980556,21.653333,23-02-2011,164.5,15.8,0.8,4.6,26.83,14.37,15.8
-22.769722,30.886944,23-02-2011,159.8,120.60000000000001,6.0,5.5,32.01,19.9,114.9
-27.00222,28.76528,23-02-2011,161.6,95.4,4.800000000000001,5.0,27.63,14.11,91.200005
-27.02314,28.59389,23-02-2011,163.1,97.60000000000001,4.9,4.8,27.8,14.2,93.3
-27.38972222,26.46388889,23-02-2011,193.3,83.7,4.2,2.6000001,30.07,15.54,79.8
-27.398611,26.614722,23-02-2011,191.90001,84.9,4.2,2.5,29.939999,15.61,80.9
-27.671111,27.236944,23-02-2011,182.90001,94.2,4.7,2.7,29.48,15.049999,89.8
-27.356667,27.286389,23-02-2011,182.40001,94.80000000000001,4.7,3.0,29.23,15.32,90.4
-33.897778,20.012778,23-02-2011,196.1,11.0,0.5,4.9,29.26,14.559999,11.3
-23.763056,27.908611,24-02-2011,156.3,109.0,5.5,5.5,30.519999,17.46,104.1
-23.23572222,27.717,24-02-2011,162.0,82.0,4.1000000000000005,0.5,31.82,18.71,77.9
-28.44555556,32.325,24-02-2011,144.8,85.4,4.3,17.2,28.019999,19.92,87.5
-30.679722,26.7125,24-02-2011,180.90001,68.10000000000001,3.4000000000000004,2.1000001,28.599998,12.28,64.9
-30.160091,27.40124,24-02-2011,171.3,84.5,4.2,3.6000001,27.289999,12.719999,80.700005
-30.336111,27.359444,24-02-2011,171.90001,82.9,4.1000000000000005,3.8,27.3,12.259999,79.3
-28.460833,21.248889,24-02-2011,244.7,52.300000000000004,2.6,0.0,33.62,16.89,49.600002
-22.91028,29.61111,25-02-2011,151.90001,112.60000000000001,5.6000000000000005,1.2,30.48,18.59,107.0
-28.760833,17.730278,27-02-2011,257.5,1.3,0.1,0.0,34.98,19.64,1.2
-24.183889,30.823889,01-03-2011,152.3,94.10000000000001,4.7,7.0,30.939999,19.23,90.0
-27.398611,26.614722,01-03-2011,191.90001,84.9,4.2,2.5,29.939999,15.61,80.9
-27.671111,27.236944,01-03-2011,182.90001,94.2,4.7,2.7,29.48,15.049999,89.8
-29.160278,26.573333,01-03-2011,190.1,84.30000000000001,4.2,2.4,28.949999,13.07,80.4
-27.495556,26.074722,01-03-2011,194.2,79.9,4.0,2.8,29.939999,14.9,76.3
-23.658056,31.05,02-03-2011,156.40001,65.4,3.3000000000000003,1.2,31.859999,20.039999,62.2
-26.648056,27.089444,02-03-2011,170.90001,93.9,4.7,3.4,28.599998,15.219999,89.6
-27.802778,28.768333,02-03-2011,159.1,107.80000000000001,5.4,3.3,26.91,13.11,102.8
-24.679167,30.8025,03-03-2011,143.3,149.0,7.4,16.7,25.99,15.07,141.7
-27.273889,28.49,03-03-2011,164.3,104.7,5.2,4.4,27.599998,14.009999,100.1
-27.3,28.586944,03-03-2011,163.40001,103.80000000000001,5.2,4.2000003,27.63,13.929999,99.1
-30.679722,26.7125,03-03-2011,180.90001,68.10000000000001,3.4000000000000004,2.1000001,28.599998,12.28,64.9
-27.02314,28.59389,04-03-2011,163.1,97.60000000000001,4.9,4.8,27.8,14.2,93.3
-25.99136,27.84208,07-03-2011,161.1,98.5,4.9,4.9,28.039999,15.62,94.200005
-31.554722,29.245556,07-03-2011,123.700005,106.2,5.300000000000001,36.100002,24.68,16.57,115.3
-27.01011111,26.69808333,08-03-2011,183.5,90.9,4.5,2.2,29.289999,15.61,86.6
-27.802778,28.768333,08-03-2011,159.1,107.80000000000001,5.4,3.3,26.91,13.11,102.8
-26.98472222,26.63227778,08-03-2011,181.40001,91.80000000000001,4.6000000000000005,2.5,29.349998,15.679999,87.4
-27.398611,26.614722,08-03-2011,191.90001,84.9,4.2,2.5,29.939999,15.61,80.9
-27.671111,27.236944,08-03-2011,182.90001,94.2,4.7,2.7,29.48,15.049999,89.8
-29.160278,26.573333,08-03-2011,190.1,84.30000000000001,4.2,2.4,28.949999,13.07,80.4
-31.396,29.2651,08-03-2011,134.5,98.7,4.9,23.9,25.96,17.63,119.5
-25.45963889,28.26430556,08-03-2011,164.5,104.7,5.2,5.1,29.849998,16.63,100.0
-25.81048333,27.90955222,09-03-2011,164.1,100.5,5.0,5.1,28.97,16.56,96.1
-22.225556,29.990556,09-03-2011,164.1,78.7,3.9000000000000004,0.2,32.969997,21.289999,74.8
-26.03611,30.99778,09-03-2011,155.6,142.70000000000002,7.1000000000000005,15.5,28.119999,17.32,137.7
-28.404444,30.013056,09-03-2011,160.6,99.7,5.0,3.4,29.06,15.54,95.0
-29.380556,30.2775,09-03-2011,134.90001,117.4,5.9,9.0,25.3,13.86,112.8
-26.648056,27.089444,09-03-2011,170.90001,93.9,4.7,3.4,28.599998,15.219999,89.6
-26.970278,27.211111,09-03-2011,173.90001,96.2,4.800000000000001,3.5,28.859999,15.42,91.8
-27.273889,28.49,09-03-2011,164.3,104.7,5.2,4.4,27.599998,14.009999,100.1
-27.3,28.586944,09-03-2011,163.40001,103.80000000000001,5.2,4.2000003,27.63,13.929999,99.1
-27.044444,27.005,09-03-2011,178.7,93.5,4.7,3.3,29.25,15.57,89.200005
-28.69485,28.23487,09-03-2011,160.7,103.4,5.2,3.1000001,25.769999,12.639999,98.6
-28.883333,27.89,09-03-2011,164.2,105.80000000000001,5.300000000000001,3.3,26.349998,12.929999,101.0
-30.568333,29.422778,09-03-2011,137.7,105.30000000000001,5.300000000000001,8.5,24.699999,12.12,101.5
-30.570833,29.150556,09-03-2011,138.90001,108.5,5.4,6.5,24.51,11.94,104.1
-34.329722,18.990278,09-03-2011,158.2,23.5,1.2000000000000002,17.9,23.05,13.58,27.2
-30.830556,26.921389,10-03-2011,175.90001,68.9,3.4000000000000004,2.7,27.859999,11.849999,65.8
-25.49037,30.6986,10-03-2011,144.7,122.5,6.1000000000000005,17.2,26.84,15.66,118.4
-29.380556,30.2775,10-03-2011,134.90001,117.4,5.9,9.0,25.3,13.86,112.8
-30.86013889,29.07125,10-03-2011,140.6,101.60000000000001,5.1000000000000005,7.0,26.07,14.799999,97.700005
-30.77586667,29.03221667,10-03-2011,141.5,104.30000000000001,5.2,6.6,26.0,14.53,100.200005
-29.658056,25.973333,11-03-2011,186.90001,71.0,3.6,2.2,28.289999,12.61,67.700005
-30.534167,24.961944,11-03-2011,205.0,44.900000000000006,2.2,0.0,29.9,13.13,42.600002
-31.031389,28.883333,11-03-2011,138.90001,102.10000000000001,5.1000000000000005,7.0,25.63,14.299999,98.0
-34.039722,22.133333,11-03-2011,156.0,21.1,1.1,7.3,25.16,15.12,21.6
-28.760833,17.730278,13-03-2011,257.5,1.3,0.1,0.0,34.98,19.64,1.2
-29.7775,29.470833,14-03-2011,138.3,148.1,7.4,8.900001,24.17,11.82,138.3
-29.987778,29.851667,14-03-2011,136.0,127.0,6.4,10.8,25.42,13.759999,122.4
-29.744167,29.905833,14-03-2011,141.6,126.30000000000001,6.300000000000001,8.7,26.31,14.46,121.1
-26.861111,28.884722,14-03-2011,161.0,89.0,4.5,5.2000003,27.43,14.009999,85.200005
-26.73806,27.59194,14-03-2011,168.1,96.30000000000001,4.800000000000001,4.1,28.13,15.17,92.0
-26.45,28.085833,14-03-2011,162.5,90.0,4.5,4.5,27.789999,14.849999,86.0
-25.127778,27.628889,15-03-2011,169.3,112.2,5.6000000000000005,6.1,31.17,17.97,107.1
-25.20639,27.558,15-03-2011,170.0,112.9,5.6000000000000005,6.5,31.109999,17.91,108.0
-24.69514,27.40906,15-03-2011,172.90001,121.0,6.0,7.0,31.609999,18.789999,115.6
-25.73411,27.21422,15-03-2011,164.0,114.0,5.7,4.9,28.75,15.25,108.9
