Latitude,Longitude,Sample Date,pet,ppt,q,soil,tmax,tmin,aet
-27.398611,26.614722,11-01-2011,160.6999969482422,173.20000000000002,8.700000000000001,4.300000190734863,28.35999870300293,17.03999900817871,160.6999969482422
-27.671111,27.236944,11-01-2011,152.40000915527344,194.70000000000002,16.1,28.200000762939453,27.599998474121094,15.960000038146973,152.40000915527344
-29.160278,26.573333,11-01-2011,155.90000915527344,195.5,18.3,23.0,28.75,15.639999389648438,155.90000915527344
-34.250556,20.9925,11-01-2011,178.5,13.700000000000001,0.7000000000000001,4.200000286102295,29.31999969482422,17.079999923706055,13.300000190734863
-25.45963889,28.26430556,11-01-2011,149.5,122.4,6.1000000000000005,1.399999976158142,28.779998779296875,17.5,116.4000015258789
-25.81048333,27.90955222,12-01-2011,147.5,149.4,7.5,1.3000000715255737,27.599998474121094,17.34000015258789,142.0
-27.273889,28.49,12-01-2011,136.3000030517578,192.70000000000002,18.0,41.400001525878906,25.869998931884766,14.649999618530273,136.3000030517578
-27.4275,28.525833,12-01-2011,134.90000915527344,202.5,34.2,36.10000228881836,25.76999855041504,14.399999618530273,134.90000915527344
-28.883333,27.89,12-01-2011,132.60000610351562,268.2,108.7,29.600000381469727,25.829999923706055,14.519999504089355,132.60000610351562
-27.00222,28.76528,13-01-2011,134.6999969482422,179.4,9.0,39.20000076293945,25.6299991607666,14.279999732971191,134.6999969482422
-27.02314,28.59389,13-01-2011,136.90000915527344,179.20000000000002,9.0,36.79999923706055,25.959999084472656,14.609999656677246,136.90000915527344
-30.534167,24.961944,13-01-2011,178.90000915527344,94.7,4.7,0.0,30.599998474121094,15.960000038146973,89.9000015258789
-28.460833,21.248889,13-01-2011,217.3000030517578,74.9,3.7,0.0,35.14999771118164,19.850000381469727,71.0999984741211
-29.658056,25.973333,14-01-2011,157.6999969482422,146.9,7.300000000000001,0.20000000298023224,28.889999389648438,15.40999984741211,139.60000610351562
-28.760833,17.730278,16-01-2011,236.3000030517578,8.3,0.4,0.0,35.7599983215332,21.029998779296875,7.900000095367432
-25.513889,31.224444,17-01-2011,135.1999969482422,44.5,2.2,17.80000114440918,29.670000076293945,18.09000015258789,45.5
-26.861111,28.884722,17-01-2011,124.9000015258789,55.1,2.8000000000000003,18.100000381469727,26.959999084472656,13.25999927520752,70.0
-31.554722,29.245556,17-01-2011,114.20000457763672,44.6,2.2,18.600000381469727,26.920000076293945,18.529998779296875,74.4000015258789
-28.058889,30.373611,17-01-2011,125.5999984741211,70.3,3.5,19.399999618530273,27.689998626708984,14.719999313354492,100.0999984741211
-25.127778,27.628889,18-01-2011,146.0,47.7,2.4000000000000004,1.100000023841858,31.549999237060547,18.049999237060547,45.400001525878906
-25.20639,27.558,18-01-2011,145.0,49.800000000000004,2.5,1.100000023841858,31.279998779296875,17.809999465942383,47.29999923706055
-24.69514,27.40906,18-01-2011,150.40000915527344,56.0,2.8000000000000003,1.3000000715255737,31.92999839782715,18.94999885559082,53.20000076293945
-25.681111,31.783333,18-01-2011,133.60000610351562,38.2,1.9000000000000001,6.400000095367432,31.1299991607666,18.979999542236328,36.70000076293945
-27.802778,28.768333,18-01-2011,119.4000015258789,71.7,3.6,11.5,26.53999900817871,13.09000015258789,87.9000015258789
-27.398611,26.614722,18-01-2011,136.1999969482422,87.9,4.4,3.700000047683716,29.510000228881836,16.44999885559082,84.0999984741211
-31.104278,29.399722,18-01-2011,118.5999984741211,49.900000000000006,2.5,21.100000381469727,27.760000228881836,18.260000228881836,83.5999984741211
-31.396,29.2651,18-01-2011,120.70000457763672,44.900000000000006,2.2,18.30000114440918,28.119998931884766,19.65999984741211,74.0999984741211
-33.38056,19.30167,18-01-2011,164.6999969482422,3.9000000000000004,0.2,4.599999904632568,30.17999839782715,16.079999923706055,4.099999904632568
-33.31388889,19.07472222,18-01-2011,176.1999969482422,3.1,0.2,6.200000286102295,32.55999755859375,18.649999618530273,3.6000001430511475
-27.495556,26.074722,18-01-2011,137.40000915527344,100.60000000000001,5.0,0.4000000059604645,29.53999900817871,16.420000076293945,95.5999984741211
-24.39619444,27.08983333,19-01-2011,152.8000030517578,58.2,2.9000000000000004,1.399999976158142,32.349998474121094,19.059999465942383,55.29999923706055
-26.970278,27.211111,19-01-2011,131.90000915527344,70.9,3.5,9.199999809265137,28.439998626708984,15.479999542236328,71.5
-26.880278,26.965,19-01-2011,133.0,76.0,3.8000000000000003,6.900000095367432,28.689998626708984,15.719999313354492,74.20000457763672
-27.273889,28.49,19-01-2011,125.20000457763672,63.2,3.2,15.199999809265137,27.59000015258789,13.829999923706055,86.20000457763672
-27.3,28.586944,19-01-2011,124.20000457763672,62.300000000000004,3.1,14.699999809265137,27.35999870300293,13.579999923706055,84.5
-27.044444,27.005,19-01-2011,132.90000915527344,76.4,3.8000000000000003,9.0,28.709999084472656,15.699999809265137,77.0
-30.568333,29.422778,19-01-2011,115.30000305175781,61.7,3.1,26.700000762939453,26.059999465942383,13.529999732971191,94.4000015258789
-30.570833,29.150556,19-01-2011,114.9000015258789,67.8,3.4000000000000004,18.399999618530273,25.599998474121094,13.210000038146973,95.9000015258789
-34.031944,22.053333,19-01-2011,123.0,11.9,0.6000000000000001,1.2000000476837158,26.94999885559082,17.94999885559082,11.300000190734863
-33.13083,18.86278,19-01-2011,175.10000610351562,2.2,0.1,3.1000001430511475,33.04999923706055,19.239999771118164,2.200000047683716
-33.7075,18.97444444,19-01-2011,177.10000610351562,4.2,0.2,8.5,32.16999816894531,18.84000015258789,5.200000286102295
-25.57877778,29.12747222,19-01-2011,137.60000610351562,35.1,1.8,2.6000001430511475,29.81999969482422,15.619999885559082,33.5
-26.006389,29.253889,20-01-2011,126.30000305175781,40.5,2.0,11.300000190734863,27.15999984741211,13.460000038146973,41.79999923706055
-27.02314,28.59389,20-01-2011,125.30000305175781,59.0,2.9000000000000004,17.399999618530273,27.549999237060547,13.769999504089355,75.4000015258789
-30.679722,26.7125,20-01-2011,132.1999969482422,98.7,4.9,0.4000000059604645,29.479999542236328,14.809999465942383,93.70000457763672
-28.460833,21.248889,20-01-2011,170.8000030517578,138.5,6.9,0.0,34.459999084472656,19.75,131.60000610351562
-30.77586667,29.03221667,20-01-2011,119.4000015258789,63.300000000000004,3.2,18.0,27.529998779296875,16.170000076293945,91.0
-24.925278,29.324444,21-01-2011,145.8000030517578,30.900000000000002,1.5,0.699999988079071,31.67999839782715,17.549999237060547,29.399999618530273
-28.460833,21.248889,21-01-2011,170.8000030517578,138.5,6.9,0.0,34.459999084472656,19.75,131.60000610351562
-24.679167,30.8025,24-01-2011,127.20000457763672,63.400000000000006,3.2,73.5,25.920000076293945,15.079999923706055,100.0
-25.99136,27.84208,24-01-2011,130.90000915527344,50.7,2.5,8.699999809265137,28.170000076293945,15.359999656677246,50.400001525878906
-25.49037,30.6986,24-01-2011,131.6999969482422,42.800000000000004,2.1,20.0,28.079999923706055,16.100000381469727,43.5
-26.970278,27.211111,24-01-2011,131.90000915527344,70.9,3.5,9.199999809265137,28.439998626708984,15.479999542236328,71.5
-27.671111,27.236944,24-01-2011,132.3000030517578,77.80000000000001,3.9000000000000004,10.40000057220459,28.65999984741211,15.329999923706055,91.70000457763672
-27.356667,27.286389,24-01-2011,132.10000610351562,71.9,3.6,10.90000057220459,28.5,15.40999984741211,78.70000457763672
-27.01011111,26.69808333,25-01-2011,134.6999969482422,84.7,4.2,4.400000095367432,28.93000030517578,16.03999900817871,81.30000305175781
-26.98472222,26.63227778,25-01-2011,134.8000030517578,86.0,4.3,6.200000286102295,29.10999870300293,16.309999465942383,83.80000305175781
-27.398611,26.614722,25-01-2011,136.1999969482422,87.9,4.4,3.700000047683716,29.510000228881836,16.44999885559082,84.0999984741211
-33.818056,19.694722,25-01-2011,164.3000030517578,4.9,0.2,3.5,31.40999984741211,17.969999313354492,5.0
-25.45963889,28.26430556,25-01-2011,138.60000610351562,37.7,1.9000000000000001,1.3000000715255737,30.399999618530273,16.520000457763672,35.79999923706055
-33.897778,20.012778,25-01-2011,151.10000610351562,5.7,0.30000000000000004,1.399999976158142,31.60999870300293,18.239999771118164,5.400000095367432
-25.81048333,27.90955222,26-01-2011,135.1999969482422,45.400000000000006,2.3000000000000003,1.2000000476837158,29.369998931884766,16.389999389648438,43.10000228881836
-34.065833,20.404167,26-01-2011,148.0,6.6000000000000005,0.30000000000000004,1.8000000715255737,31.420000076293945,19.399999618530273,6.400000095367432
-24.058889,31.237222,26-01-2011,143.90000915527344,28.700000000000003,1.4000000000000001,1.600000023841858,32.130001068115234,19.689998626708984,27.30000114440918
-26.648056,27.089444,26-01-2011,131.6999969482422,72.60000000000001,3.6,1.399999976158142,28.299999237060547,15.170000076293945,69.0
-26.880278,26.965,26-01-2011,133.0,76.0,3.8000000000000003,6.900000095367432,28.689998626708984,15.719999313354492,74.20000457763672
-27.273889,28.49,26-01-2011,125.20000457763672,63.2,3.2,15.199999809265137,27.59000015258789,13.829999923706055,86.20000457763672
-27.044444,27.005,26-01-2011,132.90000915527344,76.4,3.8000000000000003,9.0,28.709999084472656,15.699999809265137,77.0
-34.092222,21.295278,26-01-2011,132.40000915527344,10.200000000000001,0.5,2.700000047683716,29.399999618530273,17.959999084472656,9.90000057220459
-27.02314,28.59389,27-01-2011,125.30000305175781,59.0,2.9000000000000004,17.399999618530273,27.549999237060547,13.769999504089355,75.4000015258789
-26.73806,27.59194,27-01-2011,129.40000915527344,60.400000000000006,3.0,10.699999809265137,27.76999855041504,14.809999465942383,62.70000076293945
-28.760833,17.730278,30-01-2011,174.1999969482422,32.7,1.6,0.0,36.099998474121094,22.689998626708984,31.100000381469727
-26.861111,28.884722,31-01-2011,124.9000015258789,55.1,2.8000000000000003,18.100000381469727,26.959999084472656,13.25999927520752,70.0
-26.73806,27.59194,31-01-2011,129.40000915527344,60.400000000000006,3.0,10.699999809265137,27.76999855041504,14.809999465942383,62.70000076293945
-25.127778,27.628889,01-02-2011,146.0,47.7,2.4000000000000004,1.100000023841858,31.549999237060547,18.049999237060547,45.400001525878906
-24.69514,27.40906,01-02-2011,150.40000915527344,56.0,2.8000000000000003,1.3000000715255737,31.92999839782715,18.94999885559082,53.20000076293945
-27.363611,31.783333,01-02-2011,130.60000610351562,35.800000000000004,1.8,5.5,31.559999465942383,19.59000015258789,34.29999923706055
-27.802778,28.768333,01-02-2011,119.4000015258789,71.7,3.6,11.5,26.53999900817871,13.09000015258789,87.9000015258789
-29.160278,26.573333,01-02-2011,134.90000915527344,105.4,5.300000000000001,8.5,29.239999771118164,15.109999656677246,114.5999984741211
-34.329722,18.990278,01-02-2011,130.5,5.800000000000001,0.30000000000000004,12.100000381469727,25.90999984741211,17.06999969482422,7.400000095367432
-25.20639,27.558,02-02-2011,145.0,49.800000000000004,2.5,1.100000023841858,31.279998779296875,17.809999465942383,47.29999923706055
-23.281,30.54305556,03-02-2011,143.10000610351562,48.900000000000006,2.4000000000000004,5.599999904632568,30.90999984741211,19.5,46.900001525878906
-28.801278,31.955389,03-02-2011,130.3000030517578,82.0,4.1000000000000005,22.30000114440918,30.229999542236328,20.81999969482422,96.30000305175781
-27.00222,28.76528,03-02-2011,124.0,58.6,2.9000000000000004,17.5,27.18000030517578,13.469999313354492,77.4000015258789
-27.02314,28.59389,03-02-2011,125.30000305175781,59.0,2.9000000000000004,17.399999618530273,27.549999237060547,13.769999504089355,75.4000015258789
-27.3,28.586944,03-02-2011,124.20000457763672,62.300000000000004,3.1,14.699999809265137,27.35999870300293,13.579999923706055,84.5
-30.679722,26.7125,03-02-2011,132.1999969482422,98.7,4.9,0.4000000059604645,29.479999542236328,14.809999465942383,93.70000457763672
-28.460833,21.248889,03-02-2011,170.8000030517578,138.5,6.9,0.0,34.459999084472656,19.75,131.60000610351562
-28.460833,21.248889,04-02-2011,170.8000030517578,138.5,6.9,0.0,34.459999084472656,19.75,131.60000610351562
-29.140556,31.391944,07-02-2011,126.5,98.0,4.9,13.100000381469727,29.619998931884766,20.579999923706055,96.70000457763672
-25.99136,27.84208,07-02-2011,130.90000915527344,50.7,2.5,8.699999809265137,28.170000076293945,15.359999656677246,50.400001525878906
-24.058889,31.237222,07-02-2011,143.90000915527344,28.700000000000003,1.4000000000000001,1.600000023841858,32.130001068115234,19.689998626708984,27.30000114440918
-26.73806,27.59194,07-02-2011,129.40000915527344,60.400000000000006,3.0,10.699999809265137,27.76999855041504,14.809999465942383,62.70000076293945
-30.86013889,29.07125,07-02-2011,118.5999984741211,59.7,3.0,19.0,27.69999885559082,16.60999870300293,89.4000015258789
-27.356667,27.286389,07-02-2011,132.10000610351562,71.9,3.6,10.90000057220459,28.5,15.40999984741211,78.70000457763672
-28.058889,30.373611,07-02-2011,125.5999984741211,70.3,3.5,19.399999618530273,27.689998626708984,14.719999313354492,100.0999984741211
-27.01011111,26.69808333,08-02-2011,134.6999969482422,84.7,4.2,4.400000095367432,28.93000030517578,16.03999900817871,81.30000305175781
-27.169444,29.233889,08-02-2011,121.70000457763672,55.800000000000004,2.8000000000000003,15.90000057220459,26.229999542236328,12.880000114440918,80.4000015258789
-26.98472222,26.63227778,08-02-2011,134.8000030517578,86.0,4.3,6.200000286102295,29.10999870300293,16.309999465942383,83.80000305175781
-27.398611,26.614722,08-02-2011,136.1999969482422,87.9,4.4,3.700000047683716,29.510000228881836,16.44999885559082,84.0999984741211
-27.573056,24.746389,08-02-2011,149.1999969482422,121.4,6.1000000000000005,0.5,31.65999984741211,17.399999618530273,115.4000015258789
-33.501667,21.624167,08-02-2011,145.3000030517578,10.700000000000001,0.5,0.10000000149011612,29.529998779296875,15.489999771118164,10.199999809265137
-32.502778,19.535833,08-02-2011,177.8000030517578,3.2,0.2,0.6000000238418579,34.18000030517578,18.020000457763672,3.1000001430511475
-25.45963889,28.26430556,08-02-2011,138.60000610351562,37.7,1.9000000000000001,1.3000000715255737,30.399999618530273,16.520000457763672,35.79999923706055
-26.970278,27.211111,09-02-2011,131.90000915527344,70.9,3.5,9.199999809265137,28.439998626708984,15.479999542236328,71.5
-27.273889,28.49,09-02-2011,125.20000457763672,63.2,3.2,15.199999809265137,27.59000015258789,13.829999923706055,86.20000457763672
-28.69485,28.23487,09-02-2011,120.0,97.2,4.9,10.100000381469727,26.369998931884766,13.59999942779541,109.5999984741211
-28.883333,27.89,09-02-2011,121.9000015258789,102.4,5.1000000000000005,14.0,26.849998474121094,14.179999351501465,112.9000015258789
-27.02314,28.59389,10-02-2011,125.30000305175781,59.0,2.9000000000000004,17.399999618530273,27.549999237060547,13.769999504089355,75.4000015258789
-30.679722,26.7125,10-02-2011,132.1999969482422,98.7,4.9,0.4000000059604645,29.479999542236328,14.809999465942383,93.70000457763672
-30.534167,24.961944,10-02-2011,156.0,96.10000000000001,4.800000000000001,0.0,30.779998779296875,16.0,91.30000305175781
-34.031944,22.053333,10-02-2011,123.0,11.9,0.6000000000000001,1.2000000476837158,26.94999885559082,17.94999885559082,11.300000190734863
-34.039722,22.133333,10-02-2011,121.4000015258789,12.4,0.6000000000000001,2.200000047683716,26.739999771118164,18.239999771118164,11.90000057220459
-32.595833,19.009444,10-02-2011,181.90000915527344,1.6,0.1,2.6000001430511475,34.099998474121094,18.279998779296875,1.600000023841858
-28.801278,31.955389,11-02-2011,130.3000030517578,82.0,4.1000000000000005,22.30000114440918,30.229999542236328,20.81999969482422,96.30000305175781
-29.658056,25.973333,11-02-2011,137.1999969482422,97.2,4.9,0.20000000298023224,29.119998931884766,14.960000038146973,92.30000305175781
-28.068333,31.55,11-02-2011,131.3000030517578,67.7,3.4000000000000004,3.700000047683716,31.26999855041504,20.209999084472656,64.5
-28.760833,17.730278,13-02-2011,174.1999969482422,32.7,1.6,0.0,36.099998474121094,22.689998626708984,31.100000381469727
-29.7775,29.470833,14-02-2011,113.80000305175781,123.60000000000001,9.8,42.900001525878906,25.059999465942383,12.809999465942383,113.80000305175781
-29.987778,29.851667,14-02-2011,116.0,85.10000000000001,4.3,61.900001525878906,26.799999237060547,14.989999771118164,103.0999984741211
-29.744167,29.905833,14-02-2011,119.80000305175781,91.5,4.6000000000000005,58.29999923706055,27.479999542236328,15.479999542236328,107.70000457763672
-26.861111,28.884722,14-02-2011,124.9000015258789,55.1,2.8000000000000003,18.100000381469727,26.959999084472656,13.25999927520752,70.0
-26.45,28.085833,14-02-2011,127.20000457763672,54.300000000000004,2.7,8.0,27.53999900817871,14.429999351501465,53.5
-31.396,29.2651,14-02-2011,120.70000457763672,44.900000000000006,2.2,18.30000114440918,28.119998931884766,19.65999984741211,74.0999984741211
-25.20639,27.558,15-02-2011,145.0,49.800000000000004,2.5,1.100000023841858,31.279998779296875,17.809999465942383,47.29999923706055
-24.69514,27.40906,15-02-2011,150.40000915527344,56.0,2.8000000000000003,1.3000000715255737,31.92999839782715,18.94999885559082,53.20000076293945
-26.006389,29.253889,15-02-2011,126.30000305175781,40.5,2.0,11.300000190734863,27.15999984741211,13.460000038146973,41.79999923706055
-27.802778,28.768333,15-02-2011,119.4000015258789,71.7,3.6,11.5,26.53999900817871,13.09000015258789,87.9000015258789
-27.398611,26.614722,15-02-2011,136.1999969482422,87.9,4.4,3.700000047683716,29.510000228881836,16.44999885559082,84.0999984741211
-27.671111,27.236944,15-02-2011,132.3000030517578,77.80000000000001,3.9000000000000004,10.40000057220459,28.65999984741211,15.329999923706055,91.70000457763672
-29.160278,26.573333,15-02-2011,134.90000915527344,105.4,5.300000000000001,8.5,29.239999771118164,15.109999656677246,114.5999984741211
-30.568333,29.422778,15-02-2011,115.30000305175781,61.7,3.1,26.700000762939453,26.059999465942383,13.529999732971191,94.4000015258789
-30.570833,29.150556,15-02-2011,114.9000015258789,67.8,3.4000000000000004,18.399999618530273,25.599998474121094,13.210000038146973,95.9000015258789
-33.38056,19.30167,15-02-2011,164.6999969482422,3.9000000000000004,0.2,4.599999904632568,30.17999839782715,16.079999923706055,4.099999904632568
-33.31388889,19.07472222,15-02-2011,176.1999969482422,3.1,0.2,6.200000286102295,32.55999755859375,18.649999618530273,3.6000001430511475
-27.495556,26.074722,15-02-2011,137.40000915527344,100.60000000000001,5.0,0.4000000059604645,29.53999900817871,16.420000076293945,95.5999984741211
-25.436111,31.982222,16-02-2011,128.1999969482422,37.0,1.9000000000000001,7.700000286102295,31.75,20.149999618530273,35.70000076293945
-24.39619444,27.08983333,16-02-2011,155.60000610351562,32.800000000000004,1.6,1.399999976158142,32.30999755859375,19.15999984741211,31.200000762939453
-25.67386,31.57527,16-02-2011,132.40000915527344,35.300000000000004,1.8,6.099999904632568,31.44999885559082,20.43000030517578,33.900001525878906
-30.733889,29.828333,16-02-2011,117.80000305175781,114.30000000000001,5.7,24.600000381469727,27.959999084472656,17.06999969482422,111.5999984741211
-30.398056,30.601944,16-02-2011,124.5,121.60000000000001,6.1000000000000005,35.5,29.010000228881836,20.959999084472656,118.9000015258789
-27.273889,28.49,16-02-2011,124.0,74.60000000000001,3.7,10.600000381469727,27.59000015258789,13.279999732971191,75.5
-27.3,28.586944,16-02-2011,122.5,72.0,3.6,10.199999809265137,27.439998626708984,13.139999389648438,72.9000015258789
-27.044444,27.005,16-02-2011,131.60000610351562,77.60000000000001,3.9000000000000004,6.900000095367432,28.76999855041504,15.039999961853027,75.80000305175781
-30.86013889,29.07125,16-02-2011,118.0,107.10000000000001,5.4,14.0,27.90999984741211,15.799999237060547,106.80000305175781
-30.77586667,29.03221667,16-02-2011,117.9000015258789,108.60000000000001,5.4,13.40000057220459,27.729999542236328,15.319999694824219,107.70000457763672
-33.13083,18.86278,16-02-2011,157.0,10.100000000000001,0.5,2.9000000953674316,31.779998779296875,17.3799991607666,9.699999809265137
-24.925278,29.324444,17-02-2011,148.5,28.900000000000002,1.4000000000000001,0.6000000238418579,31.5,18.03999900817871,27.399999618530273
-27.00222,28.76528,17-02-2011,123.0999984741211,57.900000000000006,2.9000000000000004,12.199999809265137,27.35999870300293,13.289999961853027,60.29999923706055
-27.02314,28.59389,17-02-2011,125.0,63.0,3.1,12.199999809265137,27.68000030517578,13.489999771118164,65.0
-22.43772222,31.07805556,18-02-2011,149.40000915527344,17.7,0.9,0.5,34.13999938964844,21.469999313354492,16.80000114440918
-29.803611,30.516111,18-02-2011,120.4000015258789,105.80000000000001,5.300000000000001,54.900001525878906,28.53999900817871,17.649999618530273,111.30000305175781
-25.99136,27.84208,21-02-2011,129.3000030517578,60.300000000000004,3.0,7.200000286102295,28.25,15.00999927520752,58.70000076293945
-26.861111,28.884722,21-02-2011,124.0999984741211,51.1,2.6,12.800000190734863,27.15999984741211,13.219999313354492,53.79999923706055
-26.73806,27.59194,21-02-2011,128.8000030517578,63.7,3.2,8.199999809265137,27.899999618530273,14.1899995803833,63.0
-26.45,28.085833,21-02-2011,127.5,62.7,3.1,6.800000190734863,27.51999855041504,14.09000015258789,60.79999923706055
-27.01011111,26.69808333,22-02-2011,133.8000030517578,85.0,4.3,3.799999952316284,29.03999900817871,15.4399995803833,81.4000015258789
-27.169444,29.233889,22-02-2011,118.9000015258789,48.800000000000004,2.4000000000000004,11.0,26.399999618530273,12.84000015258789,51.20000076293945
-26.98472222,26.63227778,22-02-2011,134.40000915527344,86.30000000000001,4.3,5.0,29.219999313354492,15.699999809265137,83.0999984741211
-27.398611,26.614722,22-02-2011,135.10000610351562,86.30000000000001,4.3,3.200000047683716,29.76999855041504,15.710000038146973,82.4000015258789
-29.160278,26.573333,22-02-2011,128.6999969482422,83.30000000000001,4.2,5.900000095367432,28.76999855041504,13.579999923706055,81.70000457763672
-33.818056,19.694722,22-02-2011,148.8000030517578,12.3,0.6000000000000001,3.200000047683716,30.35999870300293,15.9399995803833,12.0
-25.81048333,27.90955222,23-02-2011,134.60000610351562,52.5,2.6,1.2000000476837158,29.5,16.279998779296875,49.900001525878906
-29.641944,30.6875,23-02-2011,123.0999984741211,101.30000000000001,5.1000000000000005,56.10000228881836,29.44999885559082,19.09000015258789,111.5999984741211
-34.065833,20.404167,23-02-2011,138.1999969482422,13.100000000000001,0.7000000000000001,1.8000000715255737,30.279998779296875,17.369998931884766,12.5
-33.980556,21.653333,23-02-2011,125.20000457763672,18.1,0.9,1.100000023841858,28.239999771118164,15.769999504089355,17.30000114440918
-22.769722,30.886944,23-02-2011,139.0,28.3,1.4000000000000001,11.0,31.579999923706055,20.44999885559082,28.30000114440918
-27.00222,28.76528,23-02-2011,123.0999984741211,57.900000000000006,2.9000000000000004,12.199999809265137,27.35999870300293,13.289999961853027,60.29999923706055
-27.02314,28.59389,23-02-2011,125.0,63.0,3.1,12.199999809265137,27.68000030517578,13.489999771118164,65.0
-27.38972222,26.46388889,23-02-2011,136.0,88.30000000000001,4.4,0.4000000059604645,29.979999542236328,15.769999504089355,83.9000015258789
-27.398611,26.614722,23-02-2011,135.10000610351562,86.30000000000001,4.3,3.200000047683716,29.76999855041504,15.710000038146973,82.4000015258789
-27.671111,27.236944,23-02-2011,129.6999969482422,84.2,4.2,7.200000286102295,28.869998931884766,14.639999389648438,83.20000457763672
-27.356667,27.286389,23-02-2011,129.1999969482422,78.0,3.9000000000000004,7.800000190734863,28.670000076293945,14.6899995803833,77.30000305175781
-33.897778,20.012778,23-02-2011,137.5,11.700000000000001,0.6000000000000001,1.3000000715255737,30.51999855041504,16.350000381469727,11.199999809265137
